timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1523849340751,283, /api/login/,200,OK,EventKit User 1-1,text,true,,6164,140,10,10,128,0,72
1523849340751,284, /api/login/,200,OK,EventKit User 1-4,text,true,,6166,140,10,10,198,0,72
1523849340751,283, /api/login/,200,OK,EventKit User 1-5,text,true,,6166,140,10,10,166,0,73
1523849340751,285, /api/login/,200,OK,EventKit User 1-9,text,true,,6162,140,10,10,123,0,73
1523849340751,285, /api/login/,200,OK,EventKit User 1-3,text,true,,6162,140,10,10,241,0,73
1523849340751,285, /api/login/,200,OK,EventKit User 1-2,text,true,,6164,140,10,10,262,0,72
1523849340751,285, /api/login/,200,OK,EventKit User 1-8,text,true,,6166,140,10,10,241,0,72
1523849340697,285, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-3,,true,,6162,140,10,10,241,54,73
1523849340697,285, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-2,,true,,6164,140,10,10,262,54,72
1523849340703,285, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-8,,true,,6166,140,10,10,241,48,72
1523849340751,283, /api/login/,200,OK,EventKit User 1-10,text,true,,6168,140,10,10,182,0,73
1523849340698,283, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-1,,true,,6164,140,10,10,128,55,72
1523849340705,283, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-10,,true,,6168,140,10,10,182,49,73
1523849340751,283, /api/login/,200,OK,EventKit User 1-7,text,true,,6164,140,10,10,246,0,73
1523849340751,283, /api/login/,200,OK,EventKit User 1-6,text,true,,6162,140,10,10,146,0,72
1523849340701,283, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-7,,true,,6164,140,10,10,246,53,73
1523849340698,283, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-6,,true,,6162,140,10,10,146,56,72
1523849340704,285, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-9,,true,,6162,140,10,10,123,47,73
1523849340697,284, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-4,,true,,6166,140,10,10,198,55,72
1523849340697,283, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-5,,true,,6166,140,10,10,166,55,73
1523849341038,750, /api/login/?next=/api/docs,200,OK,EventKit User 1-5,text,true,,41661,1200,10,10,511,0,0
1523849341038,922, /api/login/?next=/api/docs,200,OK,EventKit User 1-9,text,true,,41675,1242,10,10,542,0,0
1523849341037,1057, /api/login/?next=/api/docs,200,OK,EventKit User 1-3,text,true,,41660,1242,10,10,539,0,0
1523849341038,1200, /api/login/?next=/api/docs,200,OK,EventKit User 1-4,text,true,,41646,1207,10,10,542,0,0
