timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1.52391E+12,420, /api/login/,200,OK,EventKit User 1-3,text,TRUE,,6164,140,30,30,232,0,103
1.52391E+12,419, /api/login/,200,OK,EventKit User 1-22,text,TRUE,,6168,140,30,30,320,0,98
1.52391E+12,419, /api/login/,200,OK,EventKit User 1-7,text,TRUE,,6166,140,30,30,399,0,97
1.52391E+12,419, /api/login/,200,OK,EventKit User 1-6,text,TRUE,,6166,140,30,30,222,0,97
1.52391E+12,420, /api/login/,200,OK,EventKit User 1-4,text,TRUE,,6166,140,30,30,319,0,104
1.52391E+12,420, /api/login/,200,OK,EventKit User 1-23,text,TRUE,,6168,140,30,30,383,0,98
1.52391E+12,419, /api/login/,200,OK,EventKit User 1-9,text,TRUE,,6166,140,30,30,352,0,97
1.52391E+12,420, /api/login/,200,OK,EventKit User 1-13,text,TRUE,,6168,140,30,30,223,0,104
1.52391E+12,420, /api/login/,200,OK,EventKit User 1-2,text,TRUE,,6166,140,30,30,222,0,103
1.52391E+12,421, /api/login/,200,OK,EventKit User 1-8,text,TRUE,,6166,140,30,30,320,0,98
1.52391E+12,421, /api/login/,200,OK,EventKit User 1-5,text,TRUE,,6160,140,30,30,319,0,99
1.52391E+12,420, /api/login/,200,OK,EventKit User 1-12,text,TRUE,,6164,140,30,30,319,0,99
1.52391E+12,420, /api/login/,200,OK,EventKit User 1-16,text,TRUE,,6168,140,30,30,222,0,103
1.52391E+12,420, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-2,,TRUE,,6166,140,30,30,222,64,103
1.52391E+12,419, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-6,,TRUE,,6166,140,30,30,222,62,97
1.52391E+12,420, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-4,,TRUE,,6166,140,30,30,319,63,104
1.52391E+12,419, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-7,,TRUE,,6166,140,30,30,399,59,97
1.52391E+12,421, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-5,,TRUE,,6160,140,30,30,319,62,99
1.52391E+12,420, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-12,,TRUE,,6164,140,30,30,319,47,99
1.52391E+12,420, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-16,,TRUE,,6168,140,30,30,222,39,103
1.52391E+12,418, /api/login/,200,OK,EventKit User 1-28,text,TRUE,,6168,140,30,30,222,0,103
1.52391E+12,419, /api/login/,200,OK,EventKit User 1-21,text,TRUE,,6166,140,30,30,334,0,98
1.52391E+12,419, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-22,,TRUE,,6168,140,30,30,320,33,98
1.52391E+12,421, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-8,,TRUE,,6166,140,30,30,320,55,98
1.52391E+12,420, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-13,,TRUE,,6168,140,30,30,223,45,104
1.52391E+12,418, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-28,,TRUE,,6168,140,30,30,222,24,103
1.52391E+12,419, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-21,,TRUE,,6166,140,30,30,334,34,98
1.52391E+12,419, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-9,,TRUE,,6166,140,30,30,352,55,97
1.52391E+12,420, /api/login/,200,OK,EventKit User 1-19,text,TRUE,,6166,140,30,30,369,0,98
1.52391E+12,420, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-23,,TRUE,,6168,140,30,30,383,30,98
1.52391E+12,420, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-3,,TRUE,,6164,140,30,30,232,64,103
1.52391E+12,420, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-19,,TRUE,,6166,140,30,30,369,36,98
1.52391E+12,423, /api/login/,200,OK,EventKit User 1-29,text,TRUE,,6168,140,30,30,417,0,97
1.52391E+12,423, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-29,,TRUE,,6168,140,30,30,417,19,97
1.52391E+12,444, /api/login/,200,OK,EventKit User 1-30,text,TRUE,,6168,140,30,30,434,0,98
