timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1.52387E+12,315, /api/login/,200,OK,EventKit User 1-3,text,TRUE,,6164,140,20,20,189,0,91
1.52387E+12,315, /api/login/,200,OK,EventKit User 1-18,text,TRUE,,6168,140,20,20,291,0,90
1.52387E+12,315, /api/login/,200,OK,EventKit User 1-8,text,TRUE,,6164,140,20,20,257,0,90
1.52387E+12,315, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-3,,TRUE,,6164,140,20,20,189,58,91
1.52387E+12,316, /api/login/,200,OK,EventKit User 1-5,text,TRUE,,6166,140,20,20,157,0,91
1.52387E+12,315, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-18,,TRUE,,6168,140,20,20,291,37,90
1.52387E+12,315, /api/login/,200,OK,EventKit User 1-2,text,TRUE,,6162,140,20,20,274,0,91
1.52387E+12,315, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-8,,TRUE,,6164,140,20,20,257,51,90
1.52387E+12,316, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-5,,TRUE,,6166,140,20,20,157,57,91
1.52387E+12,315, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-2,,TRUE,,6162,140,20,20,274,59,91
1.52387E+12,318, /api/login/,200,OK,EventKit User 1-19,text,TRUE,,6168,140,20,20,209,0,91
1.52387E+12,317, /api/login/,200,OK,EventKit User 1-20,text,TRUE,,6168,140,20,20,223,0,90
1.52387E+12,318, /api/login/,200,OK,EventKit User 1-7,text,TRUE,,6166,140,20,20,243,0,91
1.52387E+12,317, /api/login/,200,OK,EventKit User 1-9,text,TRUE,,6164,140,20,20,180,0,90
1.52387E+12,317, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-20,,TRUE,,6168,140,20,20,223,33,90
1.52387E+12,318, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-19,,TRUE,,6168,140,20,20,209,33,91
1.52387E+12,318, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-7,,TRUE,,6166,140,20,20,243,51,91
1.52387E+12,317, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-9,,TRUE,,6164,140,20,20,180,49,90
1.52387E+12,319, /api/login/,200,OK,EventKit User 1-11,text,TRUE,,6168,140,20,20,313,0,91
1.52387E+12,319, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-11,,TRUE,,6168,140,20,20,313,46,91
1.52387E+12,360, /api/login/,200,OK,EventKit User 1-1,text,TRUE,,6166,140,20,20,355,0,92
1.52387E+12,360, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-1,,TRUE,,6166,140,20,20,355,58,92
1.52387E+12,366, /api/login/,200,OK,EventKit User 1-10,text,TRUE,,6168,140,20,20,363,0,90
1.52387E+12,366, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-10,,TRUE,,6168,140,20,20,363,48,90
1.52387E+12,372, /api/login/,200,OK,EventKit User 1-17,text,TRUE,,6166,140,20,20,365,0,92
1.52387E+12,372, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-17,,TRUE,,6166,140,20,20,365,36,92
1.52387E+12,378, /api/login/,200,OK,EventKit User 1-6,text,TRUE,,6166,140,20,20,374,0,91
1.52387E+12,378, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-6,,TRUE,,6166,140,20,20,374,53,91
1.52387E+12,400, /api/login/,200,OK,EventKit User 1-15,text,TRUE,,6168,140,20,20,391,0,91
1.52387E+12,400, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-15,,TRUE,,6168,140,20,20,391,40,91
1.52387E+12,409, /api/login/,200,OK,EventKit User 1-14,text,TRUE,,6168,140,20,20,406,0,90
1.52387E+12,409, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-14,,TRUE,,6168,140,20,20,406,43,90
1.52387E+12,424, /api/login/,200,OK,EventKit User 1-12,text,TRUE,,6164,140,20,20,422,0,91
1.52387E+12,424, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-12,,TRUE,,6164,140,20,20,422,44,91
1.52387E+12,440, /api/login/,200,OK,EventKit User 1-13,text,TRUE,,6168,140,20,20,438,0,90
1.52387E+12,440, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-13,,TRUE,,6168,140,20,20,438,44,90
1.52387E+12,455, /api/login/,200,OK,EventKit User 1-16,text,TRUE,,6166,140,20,20,451,0,90
1.52387E+12,455, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-16,,TRUE,,6166,140,20,20,451,38,90
1.52387E+12,482, /api/login/,200,OK,EventKit User 1-4,text,TRUE,,6166,140,20,20,476,0,92
1.52387E+12,482, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-4,,TRUE,,6166,140,20,20,476,57,92
1.52387E+12,1424, /api/login/?next=/api/docs,200,OK,EventKit User 1-13,text,TRUE,,41647,1235,20,20,1115,0,0
1.52387E+12,1647, /api/login/?next=/api/docs,200,OK,EventKit User 1-6,text,TRUE,,41655,1235,20,20,1181,0,0
1.52387E+12,1854, /api/login/?next=/api/docs,200,OK,EventKit User 1-5,text,TRUE,,41639,1200,20,20,1240,0,0
1.52387E+12,2011, /api/login/?next=/api/docs,200,OK,EventKit User 1-7,text,TRUE,,41639,1256,20,20,1240,0,0
1.52387E+12,2065, /api/login/?next=/api/docs,200,OK,EventKit User 1-15,text,TRUE,,41677,1249,20,20,1156,0,0
1.52387E+12,2284, /api/login/?next=/api/docs,200,OK,EventKit User 1-20,text,TRUE,,41648,1270,20,20,1241,0,0
1.52387E+12,2432, /api/login/?next=/api/docs,200,OK,EventKit User 1-8,text,TRUE,,41668,1256,20,20,1238,0,0
1.52387E+12,2518, /api/login/?next=/api/docs,200,OK,EventKit User 1-1,text,TRUE,,41655,1263,20,20,1199,0,0
1.52387E+12,2608, /api/login/?next=/api/docs,200,OK,EventKit User 1-14,text,TRUE,,41669,1200,20,20,1147,0,0
1.52387E+12,2680, /api/login/?next=/api/docs,200,OK,EventKit User 1-4,text,TRUE,,41661,1228,20,20,1077,0,0
1.52387E+12,2978, /api/login/?next=/api/docs,200,OK,EventKit User 1-18,text,TRUE,,41660,1256,20,20,1239,0,0
1.52387E+12,3125, /api/login/?next=/api/docs,200,OK,EventKit User 1-19,text,TRUE,,41640,1207,20,20,1239,0,0
1.52387E+12,3272, /api/login/?next=/api/docs,200,OK,EventKit User 1-9,text,TRUE,,41675,1256,20,20,1238,0,0
1.52387E+12,3302, /api/login/?next=/api/docs,200,OK,EventKit User 1-12,text,TRUE,,41644,1207,20,20,1134,0,0
1.52387E+12,3546, /api/login/?next=/api/docs,200,OK,EventKit User 1-2,text,TRUE,,41645,1214,20,20,1241,0,0
1.52387E+12,3770, /api/login/?next=/api/docs,200,OK,EventKit User 1-16,text,TRUE,,41667,1200,20,20,1102,0,0
1.52387E+12,4053, /api/login/?next=/api/docs,200,OK,EventKit User 1-17,text,TRUE,,41671,1214,20,20,1187,0,0
1.52387E+12,4308, /api/login/?next=/api/docs,200,OK,EventKit User 1-3,text,TRUE,,41669,1242,20,20,1239,0,0
1.52387E+12,4487, /api/login/?next=/api/docs,200,OK,EventKit User 1-11,text,TRUE,,41662,1214,20,20,1239,0,0
1.52387E+12,4669, /api/login/?next=/api/docs,200,OK,EventKit User 1-10,text,TRUE,,41662,1270,20,20,1190,0,0
1.52387E+12,2680, /api/docs,200,OK,EventKit User 1-20,text,TRUE,,40579,283,20,20,2647,0,19
1.52387E+12,1875, /api/docs,200,OK,EventKit User 1-9,text,TRUE,,40600,283,20,20,1846,0,11
1.52387E+12,3139, /api/docs,200,OK,EventKit User 1-15,text,TRUE,,40580,283,20,20,3123,0,10
1.52387E+12,3873, /api/docs,200,OK,EventKit User 1-13,text,TRUE,,40587,283,20,20,3868,0,0
